"ID","Address","Latitude","Longitude","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
15104676,"1475 37th Ave, San Francisco, CA",37759458,-122496532,False,2.0,1.5,1713.0,"sqft",3049.0,"sqft",1937.0
15143887,"3065-3069 16TH St, San Francisco, CA",37764699,-122420993,False,"",4.0,5325.0,"sqft",2896.0,"sqft",1909.0
15179745,"305 Guttenberg St, San Francisco, CA",37709222,-122442361,False,4.0,2.5,1655.0,"sqft",1960.0,"sqft",1964.0
15190928,"284 Howth St, San Francisco, CA",37719944,-122451772,False,2.0,1.0,1280.0,"sqft",2247.0,"sqft",1930.0
15146704,"62-64 San Jose Ave, San Francisco, CA",37754174,-122421710,True,"","",2720.0,"sqft",1742.0,"sqft",1922.0
89239815,"472 12th Ave, San Francisco, CA",37779371,-122470275,False,2.0,1.0,1508.0,"sqft","","",1931.0
80747693,"1050 N Point St APT 1606, San Francisco, CA",37805426,-122424814,False,2.0,2.0,"","","","",1963.0
15130980,"4217 22nd St, San Francisco, CA",37754011,-122439170,False,2.0,2.0,1913.0,"sqft",1742.0,"sqft",1908.0
59700133,"557 Birch St, San Francisco, CA",37777827,-122425790,False,3.0,3.0,1635.0,"sqft",1500.0,"sqft",2001.0
15122750,"2466 18th Ave, San Francisco, CA",37741870,-122474209,False,2.0,1.0,1150.0,"sqft",2996.0,"sqft",1923.0
15189028,"111 Harold Ave, San Francisco, CA",37720294,-122453327,False,2.0,1.0,1087.0,"sqft",1742.0,"sqft",1947.0
15103602,"1394-1396 35TH Ave, San Francisco, CA",37761121,-122493960,False,"",2.0,1700.0,"sqft",1738.0,"sqft",1944.0
15078953,"789-793 Page St, San Francisco, CA",37772439,-122433608,False,6.0,3.0,3825.0,"sqft",2247.0,"sqft",1911.0
2100831587,"164 Parker Ave # B, San Francisco, CA",37782512,-122454025,False,2.0,1.0,"","","","",""
2099906047,"718 Long Bridge St #901, San Francisco, CA",37771506,-122394356,False,2.0,2.0,1200.0,"sqft","","",""
15096806,"744 44th Ave, San Francisco, CA",37774487,-122504423,False,4.0,3.0,2380.0,"sqft",4199.0,"sqft",1926.0
15184575,"2576 Diamond St, San Francisco, CA",37737683,-122434960,False,2.0,2.0,878.0,"sqft",2500.0,"sqft",1906.0
15133303,"584 Dewey Blvd, San Francisco, CA",37744232,-122463546,False,3.0,2.25,2282.0,"sqft",3833.0,"sqft",1923.0
15180812,"1257 Dolores St # A, San Francisco, CA",37749335,-122424491,False,1.0,1.0,950.0,"sqft","","",1910.0
89238425,"1326 Lyon St, San Francisco, CA",37783218,-122444229,False,2.0,1.5,1300.0,"sqft","","",1906.0
15144348,"4024-4026 18TH St, San Francisco, CA",37761209,-122433429,False,2.0,"",2148.0,"sqft",2500.0,"sqft",1900.0
63196937,"1265 Masonic Ave # C, San Francisco, CA",37769369,-122445536,False,2.0,2.0,1596.0,"sqft",3453.0,"sqft",1904.0
80730989,"2002 3rd St APT 212, San Francisco, CA",37763988,-122389167,False,2.0,2.0,1358.0,"sqft","","",2002.0
15111559,"1755 11th Ave, San Francisco, CA",37755442,-122468189,False,2.0,1.5,1250.0,"sqft",3000.0,"sqft",1924.0
15199947,"179 Topaz Way, San Francisco, CA",37740080,-122437123,False,4.0,4.5,3692.0,"sqft",2821.0,"sqft",1973.0
15091143,"262-264 17TH Ave, San Francisco, CA",37783126,-122476032,False,2.0,1.0,3410.0,"sqft",3000.0,"sqft",1916.0
89237721,"301 Main St # T28F, San Francisco, CA",37789333,-122391698,False,2.0,2.0,1323.0,"sqft","","",2008.0
15101068,"1223 41st Ave, San Francisco, CA",37763885,-122501124,False,3.0,2.0,1771.0,"sqft",2996.0,"sqft",1938.0
89240438,"6 Mint Plz APT 702A, San Francisco, CA",37783080,-122407541,False,3.0,3.0,1670.0,"sqft","","",1900.0
15087654,"814 Cole St, San Francisco, CA",37766481,-122449790,False,5.0,2.0,3000.0,"sqft",2687.0,"sqft",1906.0
2099976986,"639 35th Ave, San Francisco, CA",37776897,-122495582,False,9.0,6.0,2790.0,"sqft",3005.0,"sqft",1900.0
15070807,"1763-1765 Chestnut St, San Francisco, CA",37801061,-122432273,False,"",3.0,3260.0,"sqft",3000.0,"sqft",1920.0
71713698,"50 Lansing St UNIT 201, San Francisco, CA",37786148,-122394291,False,2.0,2.0,1202.0,"sqft","","",2006.0
15136211,"656 Teresita Blvd, San Francisco, CA",37736383,-122446101,False,3.0,2.0,1218.0,"sqft",2191.0,"sqft",1940.0
15105121,"2338 Kirkham St, San Francisco, CA",37759673,-122486164,False,2.0,2.5,1305.0,"sqft",2613.0,"sqft",1946.0
15077725,"601 Van Ness Ave APT 201, San Francisco, CA",37781386,-122421406,False,1.0,1.0,750.0,"sqft","","",1982.0
15195679,"1088 Huron Ave # 1, San Francisco, CA",37708438,-122454570,False,1.0,1.0,596.0,"sqft","","",1999.0
15181250,"4069 25th St, San Francisco, CA",37749628,-122430985,False,5.0,1.5,1837.0,"sqft",2848.0,"sqft",1905.0
15191017,"229 Tara St, San Francisco, CA",37719518,-122449364,False,3.0,1.0,2050.0,"sqft",2639.0,"sqft",1931.0
15147987,"130A Langton St # A, San Francisco, CA",37775760,-122407960,False,2.0,1.5,1000.0,"sqft","","",1906.0
117672217,"1840 Washington St APT 603, San Francisco, CA",37793212,-122423744,False,1.0,1.0,837.0,"sqft","","",2012.0
15078536,"640 Steiner St, San Francisco, CA",37775399,-122432491,False,2.0,2.0,1593.0,"sqft","","",1895.0
15077602,"601 Van Ness Ave APT 78, San Francisco, CA",37781386,-122421406,False,2.0,2.0,952.0,"sqft","","",1982.0
15152040,"2250 24th St APT 223, San Francisco, CA",37753905,-122402020,False,2.0,1.0,839.0,"sqft","","",1989.0
79841585,"38 Belcher St APT 2, San Francisco, CA",37768651,-122430499,False,2.0,1.0,862.0,"sqft","","",""
15084143,"270 Ewing Ter, San Francisco, CA",37779676,-122449096,False,2.0,1.0,1250.0,"sqft",2178.0,"sqft",1940.0
94976253,"330 Berry St UNIT 506, San Francisco, CA",37773529,-122396743,False,2.0,2.0,903.0,"sqft","","",2009.0
15130589,"264 Grand View Ave, San Francisco, CA",37754001,-122441489,False,1.0,1.0,590.0,"sqft",2613.0,"sqft",1907.0
15072504,"2660 Scott St, San Francisco, CA",37794473,-122439703,False,7.0,8.0,9190.0,"sqft",5623.0,"sqft",1908.0
15135298,"251 Kensington Way, San Francisco, CA",37742605,-122461714,False,3.0,1.25,2000.0,"sqft",3070.0,"sqft",1936.0
15123111,"2563 16th Ave, San Francisco, CA",37740144,-122472598,False,3.0,2.0,1625.0,"sqft",3049.0,"sqft",1927.0
115828655,"480 Mission Bay Blvd N UNIT 614, San Francisco, CA",37771155,-122389034,False,1.0,1.0,928.0,"sqft","","",2012.0
2099929240,"1323 Cortland Ave, San Francisco, CA",37740030,-122411000,"","","","","","","",""
15153857,"1243 Quesada Ave, San Francisco, CA",37728318,-122383131,False,2.0,1.0,1250.0,"sqft",2613.0,"sqft",1927.0
15070227,"134 Alhambra St, San Francisco, CA",37802318,-122438801,False,3.0,3.0,2599.0,"sqft",3005.0,"sqft",1925.0
15192245,"268 Thrift St, San Francisco, CA",37717704,-122461487,False,2.0,1.0,1000.0,"sqft",3049.0,"sqft",1953.0
15146876,"934 Shotwell St, San Francisco, CA",37752854,-122415524,False,"",1.0,1590.0,"sqft",4896.0,"sqft",1900.0
15137860,"430 Mangels Ave, San Francisco, CA",37733308,-122447346,False,2.0,1.0,1200.0,"sqft",2500.0,"sqft",1931.0
15126467,"130 Vale Ave, San Francisco, CA",37734905,-122483854,False,3.0,1.5,1272.0,"sqft",4199.0,"sqft",1939.0
69817812,"9 Lafayette St # 3, San Francisco, CA",37773411,-122417548,False,2.0,2.0,1215.0,"sqft","","",2003.0
15162353,"222 Anderson St, San Francisco, CA",37740024,-122415385,False,2.0,1.0,1280.0,"sqft",1742.0,"sqft",1906.0
15179059,"681 Morse St, San Francisco, CA",37710979,-122445586,False,3.0,1.0,1150.0,"sqft",2825.0,"sqft",1906.0
119685045,"2828 Polk St, San Francisco, CA",37802829,-122423092,False,2.0,2.0,1325.0,"sqft","","",1941.0
15071577,"1374 Union St, San Francisco, CA",37798870,-122421845,False,3.0,3.5,3105.0,"sqft","","",1907.0
124862135,"8 Octavia St, San Francisco, CA",37772548,-122423362,False,2.0,2.0,1001.0,"sqft","","",2014.0
125089501,"150 Grand View Ave, San Francisco, CA",37755622,-122440528,"","","","","",44.0,"sqft",1900.0
15086964,"1576 Waller St, San Francisco, CA",37768882,-122450080,False,3.0,1.0,1668.0,"sqft","","",1900.0
80737517,"303 Langton St # 2, San Francisco, CA",37773690,-122404988,False,2.0,1.5,1220.0,"sqft","","",1997.0
15067890,"1250 Jones St APT 503, San Francisco, CA",37793071,-122414049,False,1.0,1.0,1250.0,"sqft","","",1929.0
15101927,"1271 21st Ave, San Francisco, CA",37764011,-122479634,True,"","",3170.0,"sqft",3001.0,"sqft",1983.0
111931130,"860 Waller St APT 1, San Francisco, CA",37770488,-122437927,False,2.0,2.0,1105.0,"sqft","","",""
15156830,"250 Bayview Cir, San Francisco, CA",37734490,-122396289,False,2.0,2.0,1301.0,"sqft",1845.0,"sqft",1986.0
15166257,"52 Maynard St, San Francisco, CA",37729024,-122429396,False,4.0,3.0,2064.0,"sqft",2949.0,"sqft",1979.0
53153325,"10 Carmel St, San Francisco, CA",37761104,-122446788,False,4.0,5.5,1960.0,"sqft","","",1915.0
15093237,"586-588 42ND Ave, San Francisco, CA",37777620,-122502614,False,2.0,1.0,864.0,"sqft",1438.0,"sqft",1945.0
15118458,"2279 47th Ave, San Francisco, CA",37743999,-122506182,False,4.0,3.0,2570.0,"sqft",2996.0,"sqft",1900.0
61325365,"1325 Indiana St UNIT 108, San Francisco, CA",37753680,-122390420,False,1.0,2.0,1121.0,"sqft","","",2002.0
15177425,"749 Prague St, San Francisco, CA",37711050,-122432921,False,"",1.0,1250.0,"sqft",3127.0,"sqft",1925.0
15177658,"1012 Saddleback Dr, San Francisco, CA",37709595,-122426935,False,3.0,2.0,963.0,"sqft","","",1989.0
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA",37709136,-122465327,False,3.0,3.0,1738.0,"sqft",2299.0,"sqft",1976.0
59718417,"1451 Sanchez St, San Francisco, CA",37745862,-122428786,False,3.0,3.0,1960.0,"sqft","","",2001.0
15124563,"2670 47th Ave, San Francisco, CA",37736702,-122505008,False,4.0,3.0,1546.0,"sqft",3049.0,"sqft",1944.0
15130317,"350 Eureka St, San Francisco, CA",37756462,-122438189,False,4.0,2.0,1720.0,"sqft",3250.0,"sqft",1910.0
15151054,"948 Hampshire St, San Francisco, CA",37756888,-122407955,True,"",1.0,1215.0,"sqft",2495.0,"sqft",1900.0
119685912,"977 Guerrero St, San Francisco, CA",37755558,-122422897,False,2.0,1.0,1440.0,"sqft","","",1900.0
15092620,"3945 Clement St, San Francisco, CA",37781101,-122501742,False,3.0,2.5,2209.0,"sqft",2500.0,"sqft",1930.0
15199573,"448 Gold Mine Dr, San Francisco, CA",37739244,-122437100,False,4.0,3.0,2200.0,"sqft",2935.0,"sqft",1968.0
80734665,"142 Russ St STE 5, San Francisco, CA",37778152,-122407806,False,2.0,2.0,2198.0,"sqft","","",1999.0
2100850402,"1915 Diamond St, San Francisco, CA",37742141,-122435111,False,4.0,3.0,2400.0,"sqft",4356.0,"sqft",1910.0
15100309,"801 42nd Ave, San Francisco, CA",37773449,-122502803,False,3.0,3.0,2730.0,"sqft",2250.0,"sqft",1923.0
15079314,"457-461 Waller St, San Francisco, CA",37770797,-122431159,True,"","",3750.0,"sqft",3000.0,"sqft",1900.0
89238065,"338 Spear St UNIT 5J, San Francisco, CA",37789533,-122390371,False,1.0,1.0,1021.0,"sqft","","",2009.0
15154660,"991 Hollister Ave, San Francisco, CA",37718354,-122390556,False,3.0,1.0,1062.0,"sqft",2500.0,"sqft",1917.0
15152257,"2107-2109 24TH St, San Francisco, CA",37753108,-122400748,False,"",2.0,1500.0,"sqft",2500.0,"sqft",1908.0
89237766,"451 Kansas St UNIT 448, San Francisco, CA",37764114,-122402984,False,2.0,2.5,1030.0,"sqft","","",2007.0
61288454,"77 Dow Pl APT 507, San Francisco, CA",37784195,-122396605,False,1.0,2.0,1075.0,"sqft","","",2002.0
69817329,"955 Excelsior Ave, San Francisco, CA",37722655,-122425573,False,4.0,4.0,2134.0,"sqft",2495.0,"sqft",2005.0
15082108,"3016 Sacramento St, San Francisco, CA",37788970,-122442995,False,2.0,1.5,1408.0,"sqft","","",1890.0
122245120,"55 Alvarado St, San Francisco, CA",37754366,-122422347,False,2.0,1.0,994.0,"sqft","","",1906.0
72554809,"209 Lakeshore Ct, Richmond, CA",37729995,-122497001,False,1.0,1.0,549.0,"sqft","","",1991.0
15076156,"1533 Sutter St, San Francisco, CA",37786658,-122426481,False,6.0,7.5,7375.0,"sqft",2748.0,"sqft",1890.0
89237493,"425 1st St UNIT 4905, San Francisco, CA",37786064,-122392173,False,1.0,1.0,710.0,"sqft","","",2008.0
15174828,"666 Athens St, San Francisco, CA",37717609,-122431819,False,"",1.0,1250.0,"sqft",2495.0,"sqft",1950.0
53153554,"301 Bryant St APT 504, San Francisco, CA",37784512,-122391427,False,"",2.0,1239.0,"sqft","","",1998.0
89237930,"333 Main St # IT8H, San Francisco, CA",37788944,-122391075,False,1.0,1.0,835.0,"sqft","","",2008.0
2101505254,"333 Beale St, San Francisco, CA",37788280,-122392100,False,1.0,1.0,950.0,"sqft","","",2015.0
15099387,"735 22nd Ave, San Francisco, CA",37773876,-122481388,False,4.0,2.0,1800.0,"sqft",2996.0,"sqft",1921.0
15078419,"301 Gough St APT 3, San Francisco, CA",37776184,-122423007,False,1.0,1.0,626.0,"sqft","","",1999.0
15179263,"48 Brunswick St, San Francisco, CA",37711962,-122439018,False,2.0,1.0,1120.0,"sqft",1800.0,"sqft",1917.0
15161979,"3660 Folsom St, San Francisco, CA",37740726,-122413458,False,3.0,3.0,650.0,"sqft",1750.0,"sqft",1902.0
60825591,"77 Dow Pl APT 500, San Francisco, CA",37784195,-122396605,False,1.0,1.5,1092.0,"sqft","","",2002.0
15134371,"331 Teresita Blvd, San Francisco, CA",37741738,-122449895,False,2.0,1.0,1645.0,"sqft",3750.0,"sqft",1931.0
15147628,"81 Lansing St APT 410, San Francisco, CA",37785651,-122394030,False,1.0,1.0,855.0,"sqft","","",1995.0
15188066,"44 Holloway Ave, San Francisco, CA",37722072,-122453855,False,2.0,1.0,878.0,"sqft",2500.0,"sqft",1901.0
15159610,"3455 Keith St, San Francisco, CA",37719522,-122397995,False,"",1.0,1125.0,"sqft",1925.0,"sqft",1924.0
15075714,"1880 Steiner St APT 101, San Francisco, CA",37786575,-122434720,False,2.0,3.0,1332.0,"sqft","","",1999.0
15188028,"229 Lee Ave, San Francisco, CA",37722358,-122454450,False,"",2.0,2298.0,"sqft",4316.0,"sqft",1905.0
80738317,"650 Delancey St APT 109, San Francisco, CA",37782577,-122389991,False,"",2.0,1554.0,"sqft","","",1996.0
67395015,"8400 Oceanview Ter APT 218, San Francisco, CA",37710480,-122467645,False,1.0,1.0,700.0,"sqft","","",2002.0
15127261,"38 Levant St, San Francisco, CA",37764521,-122442597,False,2.0,1.5,1090.0,"sqft",3123.0,"sqft",1938.0
63197318,"765 Market St APT 27B, San Francisco, CA",37786220,-122404310,False,1.0,1.1,1004.0,"sqft","","",2001.0
15064669,"1055 Lombard St # C, San Francisco, CA",37801873,-122418834,False,2.0,3.0,1182.0,"sqft","","",1986.0
15142024,"59 Manor Dr, San Francisco, CA",37727581,-122464761,False,3.0,1.5,1575.0,"sqft",3009.0,"sqft",1930.0
61288364,"439 19th Ave, San Francisco, CA",37779545,-122478580,False,3.0,2.0,1544.0,"sqft","","",2001.0
69819412,"250 King St UNIT 410, San Francisco, CA",37777645,-122393430,False,1.0,1.0,822.0,"sqft","","",2004.0
82786211,"310 Townsend St APT 311, San Francisco, CA",37777027,-122395736,False,1.0,1.0,853.0,"sqft","","",2006.0
15103435,"1343 31st Ave, San Francisco, CA",37762152,-122490254,False,3.0,2.0,1886.0,"sqft",3000.0,"sqft",1934.0
15195183,"3916 Alemany Blvd, San Francisco, CA",37711527,-122467755,False,3.0,2.0,1300.0,"sqft",2553.0,"sqft",1941.0
15180783,"430 Fair Oaks St, San Francisco, CA",37749725,-122424094,False,4.0,3.0,2678.0,"sqft","","",1911.0
54854296,"720 Stockton St APT 3, San Francisco, CA",37792578,-122407366,False,2.0,2.0,886.0,"sqft","","",2001.0
