"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
69819769,"260 King St UNIT 723, San Francisco, CA",37.775996,-122.394828,"11/17/15",1.01,0.0,2.0,2.0,928.0,"",2004.0
69819845,"260 King St UNIT 769, San Francisco, CA",37.777191,-122.393394,"11/20/15",0.815,0.0,1.0,1.0,748.0,"",2004.0
69819930,"2311 Scott St APT 1, San Francisco, CA",37.79137,-122.439704,"12/29/15",2.72,0.0,3.0,2.0,1986.0,"",1965.0
69820025,"270 Valencia St APT 503, San Francisco, CA",37.76852,-122.422592,"12/18/15",0.89,0.0,2.0,1.0,747.0,"",2005.0
69820026,"270 Valencia St APT 505, San Francisco, CA",37.76852,-122.422592,"12/18/15",0.89,0.0,1.0,1.0,657.0,"",2005.0
69820035,"760 Treat Ave # 1, San Francisco, CA",37.75797,-122.413821,"12/14/15",1.53,0.0,3.0,2.0,1275.0,"",1900.0
71713698,"50 Lansing St UNIT 201, San Francisco, CA",37.786148,-122.394291,"12/4/15",1.2,0.0,2.0,2.0,1202.0,"",2006.0
72547405,"35 Lakeshore Ct, Richmond, CA",37.733787,-122.490486,"1/19/16",0.26,0.0,1.0,1.0,549.0,"",1991.0
72549972,"15 Lakeshore Ct, Richmond, CA",37.731563,-122.494537,"11/18/15",0.349,0.0,2.0,1.0,869.0,"",1991.0
72554809,"209 Lakeshore Ct, Richmond, CA",37.729995,-122.497001,"1/8/16",0.22999999999999998,0.0,1.0,1.0,549.0,"",1991.0
79841177,"350 Broderick St APT 226, San Francisco, CA",37.773649,-122.43887,"12/4/15",1.09,0.0,2.0,2.0,928.0,"",2007.0
79841585,"38 Belcher St APT 2, San Francisco, CA",37.768651,-122.430499,"11/20/15",1.1,0.0,2.0,1.0,862.0,"",""
79841626,"6542 Fulton St, San Francisco, CA",37.771905,-122.502038,"12/8/15",0.7999999999999999,0.0,2.0,1.0,994.0,"",1937.0
79843553,"1015 Ashbury St APT 2, San Francisco, CA",37.76432,-122.446342,"2/4/16",1.35,0.0,2.0,2.0,1252.0,"",1913.0
79843912,"1327 Cabrillo St, San Francisco, CA",37.774707,-122.472938,"12/14/15",1.28,0.0,3.0,1.0,1755.0,"",1922.0
79844263,"555 4th St, San Francisco, CA",37.779422,-122.396712,"11/16/15",0.7879999999999999,0.0,1.0,1.0,670.0,43560.0,2006.0
79844821,"638 19th St UNIT 10, San Francisco, CA",37.762084,-122.389007,"12/30/15",1.52,0.0,3.0,2.5,1467.0,"",2007.0
79845444,"988 Fulton St APT 326, San Francisco, CA",37.778057,-122.43251,"1/28/16",0.5549999999999999,0.0,1.0,1.0,417.0,"",1999.0
79846075,"1562 22nd St, San Francisco, CA",37.757671,-122.396586,"12/23/15",1.67,0.0,3.0,2.0,2542.0,"",2006.0
79846566,"199 Tiffany Ave APT 202, San Francisco, CA",37.744274,-122.42134,"11/10/15",1.19,0.0,2.0,2.0,1118.0,"",2004.0
79846666,"555 4th St UNIT 513, San Francisco, CA",37.779422,-122.396712,"12/16/15",1.18,0.0,2.0,2.0,1177.0,"",2006.0
79846985,"555 4th St UNIT 728, San Francisco, CA",37.779048,-122.397178,"11/16/15",0.7879999999999999,0.0,1.0,1.0,671.0,"",2006.0
80730869,"260 King St UNIT 817, San Francisco, CA",37.777191,-122.393394,"11/10/15",0.75,0.0,"",1.0,759.0,"",2004.0
80730989,"2002 3rd St APT 212, San Francisco, CA",37.763988,-122.389167,"1/22/16",1.1,0.0,2.0,2.0,1358.0,"",2002.0
80731709,"35 Lucerne St # C, San Francisco, CA",37.773727,-122.401537,"12/18/15",0.969,0.0,"","",1446.0,"",1997.0
80731986,"59 Rodgers St # B, San Francisco, CA",37.77507,-122.408775,"11/20/15",0.7999999999999999,0.0,1.0,1.0,800.0,"",2000.0
80732028,"83 Lafayette St APT 4, San Francisco, CA",37.772805,-122.416538,"12/23/15",0.76,0.0,1.0,1.0,1008.0,"",1993.0
80732173,"2080 3rd St APT 8, San Francisco, CA",37.763302,-122.3891,"12/17/15",0.875,0.0,1.0,2.0,998.0,"",1998.0
80732939,"125 Gilbert St APT 17, San Francisco, CA",37.773223,-122.401916,"11/16/15",0.875,0.0,1.0,1.5,1047.0,"",1996.0
80734665,"142 Russ St STE 5, San Francisco, CA",37.778152,-122.407806,"12/20/15",1.48,0.0,2.0,2.0,2198.0,"",1999.0
80735046,"260 King St UNIT 703, San Francisco, CA",37.777191,-122.393394,"12/3/15",1.27,0.0,2.0,2.0,1286.0,"",2004.0
80735111,"188 Minna St APT 28B, San Francisco, CA",37.786289,-122.401374,"12/17/15",2.85,0.0,2.0,2.5,1740.0,"",2005.0
80735775,"650 Delancey St APT 203, San Francisco, CA",37.782775,-122.389686,"12/16/15",2.17,0.0,2.0,2.0,1619.0,"",1996.0
80736058,"720 York St UNIT 201, San Francisco, CA",37.759831,-122.409205,"11/25/15",0.8999999999999999,0.0,1.0,1.0,867.0,"",1999.0
80737517,"303 Langton St # 2, San Francisco, CA",37.77369,-122.404988,"11/25/15",0.85,0.0,2.0,1.5,1220.0,"",1997.0
80738064,"761 Tehama St APT 1, San Francisco, CA",37.775009,-122.411787,"12/3/15",0.75,0.0,2.0,2.0,1401.0,"",2001.0
80738317,"650 Delancey St APT 109, San Francisco, CA",37.782577,-122.389991,"12/4/15",1.95,0.0,"",2.0,1554.0,"",1996.0
80738981,"400 Beale St APT 1308, San Francisco, CA",37.78691,-122.390925,"11/16/15",0.00365,0.0,1.0,1.0,680.0,"",2002.0
80741376,"1310 Minnesota St # 29, San Francisco, CA",37.7537,-122.390068,"11/20/15",1.12,0.0,1.0,2.0,1000.0,"",2002.0
80741391,"340 6th St UNIT 303, San Francisco, CA",37.777801,-122.405227,"12/31/15",0.005699999999999999,0.0,"","",2176.0,4500.0,1997.0
80742238,"2002 3rd St APT 213, San Francisco, CA",37.763988,-122.389167,"12/29/15",1.1,0.0,2.0,2.0,1354.0,"",2002.0
80742310,"400 Beale St APT 1407, San Francisco, CA",37.78691,-122.390925,"12/31/15",1.05,0.0,2.0,2.0,1102.0,"",2001.0
80743040,"188 S Park St APT 6, San Francisco, CA",37.781016,-122.39507,"12/16/15",1.48,0.0,3.0,2.5,1456.0,"",2002.0
80744434,"950 Harrison St UNIT 101, San Francisco, CA",37.778388,-122.40319,"12/15/15",0.98,0.0,3.0,2.0,1642.0,"",2000.0
80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA",37.786632,-122.399101,"2/3/16",0.9079999999999999,0.0,1.0,1.0,702.0,"",2004.0
80746381,"400 Beale St APT 2506, San Francisco, CA",37.78691,-122.390925,"12/28/15",1.2,0.0,2.0,2.0,1215.0,"",2002.0
80746693,"142 Russ St APT 4, San Francisco, CA",37.778152,-122.407806,"11/25/15",1.73,0.0,3.0,2.5,2326.0,"",1999.0
80747397,"175 Russ St APT 14, San Francisco, CA",37.778156,-122.40699,"12/10/15",1.19,0.0,"","",1361.0,"",2003.0
80747693,"1050 N Point St APT 1606, San Francisco, CA",37.805426,-122.424814,"12/30/15",1.35,0.0,2.0,2.0,"","",1963.0
80748857,"999 16th St APT 17, San Francisco, CA",37.766197,-122.39656,"12/14/15",0.82,0.0,1.0,1.5,1140.0,"",1998.0
80749447,"199 New Montgomery St UNIT 1201, San Francisco, CA",37.786632,-122.399101,"11/10/15",1.15,0.0,2.0,2.0,971.0,"",2004.0
80749465,"16 Jennifer Pl, San Francisco, CA",37.780017,-122.402328,"11/16/15",0.95,0.0,2.0,"",1367.0,"",2000.0
80750153,"1099 23rd St APT 1, San Francisco, CA",37.755009,-122.390599,"12/3/15",0.8009999999999999,0.0,1.0,2.0,687.0,"",2000.0
80750787,"370 De Haro St # TB3, San Francisco, CA",37.76546,-122.402137,"11/18/15",1.12,0.0,1.0,2.0,1180.0,"",1999.0
80751734,"300 Beale St APT 504, San Francisco, CA",37.788139,-122.392578,"12/15/15",0.75,0.0,1.0,1.0,754.0,"",1937.0
80752101,"60 Rausch St APT 401, San Francisco, CA",37.776125,-122.409677,"12/11/15",1.88,0.0,3.0,2.5,1703.0,"",2002.0
80755226,"2600 18th St STE 22, San Francisco, CA",37.762136,-122.408479,"11/18/15",1.25,0.0,2.0,2.0,1662.0,"",1999.0
80755560,"725 Tehama St UNIT 4, San Francisco, CA",37.775283,-122.41144,"12/17/15",1.23,0.0,2.0,2.0,1599.0,"",2000.0
80756614,"1011 23rd St APT 2, San Francisco, CA",37.755031,-122.390251,"1/21/16",0.9249999999999999,0.0,2.0,1.5,1223.0,"",2000.0
82785286,"181 Ofarrell St STE 514, San Francisco, CA",37.78619,-122.40763,"12/30/15",0.978,0.0,1.0,1.5,1080.0,"",2006.0
82785479,"750 Van Ness Ave # V704, San Francisco, CA",37.782379,-122.420166,"11/20/15",0.495,1.0,"",1.0,395.0,"",2008.0
82785514,"1394 Mcallister St, San Francisco, CA",37.778463,-122.434933,"11/13/15",2.1,0.0,3.0,2.5,2300.0,"",1890.0
82785630,"753 Baker St, San Francisco, CA",37.778031,-122.442157,"11/20/15",1.2,0.0,2.0,1.0,1444.0,"",1900.0
82785876,"1160 Mission St UNIT 904, San Francisco, CA",37.778705,-122.412635,"12/1/15",0.7899999999999999,0.0,1.0,1.0,765.0,"",2008.0
82785952,"2 Mint Plz STE 401, San Francisco, CA",37.783241,-122.40735,"11/24/15",1.25,0.0,2.0,2.0,1245.0,"",2009.0
82785995,"1234 Howard St # 2B3, San Francisco, CA",37.775993,-122.412506,"11/23/15",0.96,0.0,1.0,1.0,888.0,"",2007.0
82786028,"425 1st St UNIT 802, San Francisco, CA",37.786041,-122.392654,"12/22/15",1.34,0.0,2.0,2.0,1309.0,"",2008.0
82786211,"310 Townsend St APT 311, San Francisco, CA",37.777027,-122.395736,"12/8/15",0.8999999999999999,0.0,1.0,1.0,853.0,"",2006.0
82816304,"1264 Noe St, San Francisco, CA",37.748729,-122.431892,"11/25/15",1.25,0.0,2.0,1.0,1078.0,"",1910.0
83152921,"177 Townsend St UNIT 527, San Francisco, CA",37.77898,-122.391754,"11/16/15",1.3,0.0,2.0,2.0,1019.0,"",2007.0
83153276,"964 Potrero Ave, San Francisco, CA",37.756742,-122.407035,"11/12/15",0.69,0.0,"",1.0,1130.0,"",1906.0
83154048,"55 Page St APT 415, San Francisco, CA",37.773891,-122.421875,"12/4/15",0.8949999999999999,0.0,1.0,1.0,750.0,"",2008.0
83154302,"888 7th St UNIT 308, San Francisco, CA",37.770378,-122.401062,"11/20/15",0.325,0.0,1.0,1.0,537.0,"",2008.0
89228573,"901 Bush St APT 307, San Francisco, CA",37.78952,-122.412277,"11/17/15",0.6649999999999999,0.0,1.0,1.0,477.0,"",1909.0
89236680,"1816 Castro St, San Francisco, CA",37.747035,-122.433868,"2/2/16",0.85,0.0,2.0,1.0,884.0,"",1918.0
89236772,"36 Heather Ave, San Francisco, CA",37.785161,-122.452628,"12/15/15",0.8099999999999999,0.0,1.0,1.0,906.0,"",1949.0
89236856,"1049 Dolores St APT 4, San Francisco, CA",37.752658,-122.424819,"12/18/15",1.27,0.0,2.0,1.0,904.0,"",1960.0
89237493,"425 1st St UNIT 4905, San Francisco, CA",37.786064,-122.392173,"12/31/15",1.01,0.0,1.0,1.0,710.0,"",2008.0
89237721,"301 Main St # T28F, San Francisco, CA",37.789333,-122.391698,"12/1/15",2.2,0.0,2.0,2.0,1323.0,"",2008.0
89237766,"451 Kansas St UNIT 448, San Francisco, CA",37.764114,-122.402984,"12/1/15",1.16,0.0,2.0,2.5,1030.0,"",2007.0
89237920,"122 Maynard St, San Francisco, CA",37.729094,-122.42769,"12/22/15",0.010499999999999999,0.0,5.0,5.0,2700.0,2750.0,2009.0
89237930,"333 Main St # IT8H, San Francisco, CA",37.788944,-122.391075,"12/8/15",0.972,0.0,1.0,1.0,835.0,"",2008.0
89238065,"338 Spear St UNIT 5J, San Francisco, CA",37.789533,-122.390371,"11/20/15",1.05,0.0,1.0,1.0,1021.0,"",2009.0
89238087,"425 1st St UNIT 4801, San Francisco, CA",37.786933,-122.393769,"11/20/15",0.481,0.0,1.0,1.0,837.0,"",2008.0
89238407,"631 Folsom St APT 12B, San Francisco, CA",37.784713,-122.396873,"11/25/15",1.27,0.0,2.0,2.0,1054.0,"",2009.0
89238425,"1326 Lyon St, San Francisco, CA",37.783218,-122.444229,"12/17/15",0.945,0.0,2.0,1.5,1300.0,"",1906.0
89238591,"6 Mint Plz APT 601A, San Francisco, CA",37.78308,-122.407541,"12/2/15",0.84,0.0,1.0,1.0,606.0,"",1900.0
89238700,"1521 Sutter St APT 304, San Francisco, CA",37.786731,-122.425918,"12/11/15",1.09,0.0,2.0,2.0,1098.0,"",2008.0
89239104,"301 Main St # IT5C, San Francisco, CA",37.789333,-122.391698,"12/4/15",2.3,0.0,2.0,2.0,1752.0,"",2008.0
89239155,"1501 Greenwich St UNIT 403, San Francisco, CA",37.800064,-122.424682,"12/8/15",0.0195,0.0,2.0,2.0,1115.0,"",2008.0
89239433,"383 Missouri St, San Francisco, CA",37.761581,-122.396117,"1/10/16",1.31,0.0,2.0,1.0,1625.0,"",1904.0
89239580,"690 Market St UNIT 1705, San Francisco, CA",37.788246,-122.403198,"11/23/15",1.05,0.0,2.0,2.0,1050.0,"",2007.0
89239642,"349 Frederick St, San Francisco, CA",37.766586,-122.449058,"12/11/15",1.52,0.0,3.0,2.5,2084.0,"",1900.0
89239815,"472 12th Ave, San Francisco, CA",37.779371,-122.470275,"11/16/15",1.25,0.0,2.0,1.0,1508.0,"",1931.0
89239837,"338 Spear St UNIT 10B, San Francisco, CA",37.789533,-122.390371,"11/17/15",1.48,0.0,2.0,2.0,1316.0,"",2009.0
89239862,"901 Bush St APT 203, San Francisco, CA",37.78952,-122.412277,"11/24/15",0.635,0.0,"","",429.0,"",1909.0
89240177,"451 Kansas St UNIT 631, San Francisco, CA",37.76408,-122.403289,"11/24/15",1.15,0.0,2.0,2.0,928.0,"",2007.0
89240293,"338 Spear St UNIT 4C, San Francisco, CA",37.789533,-122.390371,"12/23/15",0.949,0.0,1.0,1.0,799.0,"",2009.0
89240297,"733 Front St UNIT 509, San Francisco, CA",37.798027,-122.400093,"11/20/15",1.2,0.0,1.0,1.0,890.0,"",2007.0
89240348,"338 Spear St UNIT 39A, San Francisco, CA",37.789533,-122.390371,"12/23/15",2.75,0.0,2.0,2.0,1300.0,"",2009.0
89240438,"6 Mint Plz APT 702A, San Francisco, CA",37.78308,-122.407541,"12/16/15",2.55,0.0,3.0,3.0,1670.0,"",1900.0
89240616,"301 Main St # T23C, San Francisco, CA",37.789333,-122.391698,"11/16/15",1.43,0.0,1.0,1.0,809.0,"",2008.0
94976253,"330 Berry St UNIT 506, San Francisco, CA",37.773529,-122.396743,"12/30/15",0.11249999999999999,0.0,2.0,2.0,903.0,"",2009.0
96013386,"4056 18th St, San Francisco, CA",37.761173,-122.434059,"2/3/16",1.23,0.0,3.0,1.0,1659.0,"",1901.0
96018886,"300 Berry St UNIT 1212, San Francisco, CA",37.773929,-122.39624,"11/16/15",1.23,0.0,2.0,2.0,966.0,"",2009.0
96023008,"397 Valley St, San Francisco, CA",37.744121,-122.4309,"11/10/15",1.12,0.0,2.0,1.0,931.0,"",1950.0
96043590,"300 Berry St UNIT 720, San Francisco, CA",37.773929,-122.39624,"11/30/15",0.72,0.0,1.0,1.0,659.0,"",2008.0
96048518,"16 Orizaba Ave, San Francisco, CA",37.709894,-122.46228,"12/9/15",1.3,0.0,6.0,6.0,4136.0,2613.0,2010.0
111710714,"723 Taylor St # 501, San Francisco, CA",37.789192,-122.412231,"12/2/15",0.7979999999999999,0.0,1.0,1.0,677.0,"",2010.0
111711124,"2125 Bryant St APT 5, San Francisco, CA",37.760113,-122.409928,"11/17/15",1.38,0.0,2.0,2.0,1240.0,"",2009.0
111711143,"2125 Bryant St APT 117, San Francisco, CA",37.760177,-122.40979,"12/10/15",1.34,0.0,2.0,2.0,1328.0,"",2009.0
111711144,"2125 Bryant St APT 118, San Francisco, CA",37.760113,-122.409928,"12/10/15",1.45,0.0,2.0,2.5,1392.0,"",2009.0
111926288,"2548 Hyde St, San Francisco, CA",37.804429,-122.420036,"11/13/15",1.53,0.0,3.0,1.5,1362.0,"",1908.0
111930969,"860 Waller St APT 2, San Francisco, CA",37.770488,-122.437927,"11/18/15",1.23,0.0,2.0,1.0,"","",""
111931130,"860 Waller St APT 1, San Francisco, CA",37.770488,-122.437927,"12/3/15",1.28,0.0,2.0,2.0,1105.0,"",""
111932542,"1355 Pacific Ave UNIT 403, San Francisco, CA",37.795295,-122.417541,"12/1/15",1.23,0.0,1.0,1.0,880.0,"",2010.0
111934546,"301 Mission St APT 25B, San Francisco, CA",37.790542,-122.395919,"12/2/15",1.05,0.0,1.0,1.0,668.0,"",2009.0
114314023,"156 Mary Teresa St, San Francisco, CA",37.713792,-122.398735,"12/18/15",0.7999999999999999,0.0,2.0,2.0,1207.0,"",2008.0
114317753,"301 Mission St APT 30F, San Francisco, CA",37.790542,-122.395927,"11/20/15",2.4,0.0,2.0,2.0,1601.0,"",2009.0
114318108,"1442 Grove St # A, San Francisco, CA",37.775894,-122.440467,"12/24/15",0.6749999999999999,0.0,1.0,1.0,593.0,"",1890.0
115828655,"480 Mission Bay Blvd N UNIT 614, San Francisco, CA",37.771155,-122.389034,"12/15/15",1.0,0.0,1.0,1.0,928.0,"",2012.0
115828679,"480 Mission Bay Blvd N UNIT 809, San Francisco, CA",37.771155,-122.389034,"12/16/15",1.43,0.0,2.0,2.0,1261.0,"",2012.0
116089863,"435 China Basin St UNIT 619, San Francisco, CA",37.771587,-122.388458,"12/18/15",1.49,0.0,2.0,2.0,1236.0,"",2012.0
116155848,"435 China Basin St UNIT 439, San Francisco, CA",37.771587,-122.388458,"11/10/15",1.77,0.0,3.0,2.0,1542.0,"",2012.0
116156565,"487 Grove St, San Francisco, CA",37.777613,-122.424469,"11/25/15",1.23,0.0,2.0,1.0,1076.0,"",1908.0
116157065,"356 20th Ave, San Francisco, CA",37.781204,-122.479389,"11/18/15",1.65,0.0,4.0,3.0,2256.0,"",2010.0
116157280,"830 Alabama St # B, San Francisco, CA",37.75816,-122.411765,"1/24/16",1.37,0.0,3.0,2.0,1853.0,"",1900.0
116157304,"1480 Golden Gate Ave, San Francisco, CA",37.779426,-122.434875,"12/17/15",1.81,0.0,4.0,2.5,2151.0,"",1900.0
117672217,"1840 Washington St APT 603, San Francisco, CA",37.793212,-122.423744,"12/2/15",1.05,0.0,1.0,1.0,837.0,"",2012.0
119584658,"89 Montana St, San Francisco, CA",37.716415,-122.455688,"12/29/15",1.26,0.0,4.0,4.5,3140.0,"",2012.0
119684777,"967 Hayes St, San Francisco, CA",37.775645,-122.432222,"12/17/15",1.95,0.0,4.0,3.0,3006.0,"",1885.0
119684869,"5900 3rd St UNIT 2219, San Francisco, CA",37.725337,-122.399307,"11/20/15",0.6799999999999999,0.0,2.0,2.0,1011.0,"",2010.0
119685041,"1383 Natoma St, San Francisco, CA",37.767116,-122.418251,"11/18/15",1.1,0.0,3.0,1.0,1424.0,"",1909.0
119685045,"2828 Polk St, San Francisco, CA",37.802829,-122.423092,"12/11/15",1.65,0.0,2.0,2.0,1325.0,"",1941.0
119685072,"574 Natoma St APT 302, San Francisco, CA",37.779014,-122.409446,"11/12/15",0.478,1.0,"",1.0,370.0,"",2012.0
119685188,"1902A Filbert St, San Francisco, CA",37.798831,-122.431053,"11/12/15",0.95,0.0,1.0,2.0,1000.0,"",1920.0
119685425,"235 Waller St APT 5, San Francisco, CA",37.771232,-122.427551,"11/12/15",0.615,"","","","","",""
119685503,"829 Folsom St UNIT 412, San Francisco, CA",37.781154,-122.401649,"11/30/15",0.75,0.0,"","",634.0,"",2010.0
119685526,"1902 Filbert St, San Francisco, CA",37.798831,-122.431053,"11/24/15",0.825,0.0,1.0,2.0,1000.0,"",1920.0
119685556,"5800 3rd St UNIT 1401, San Francisco, CA",37.725337,-122.399307,"12/23/15",0.585,0.0,1.0,1.0,816.0,"",2010.0
119685619,"23 Rodgers St, San Francisco, CA",37.775309,-122.409205,"12/21/15",0.625,0.0,1.0,1.0,538.0,"",1908.0
119685789,"1268 Dolores St, San Francisco, CA",37.749056,-122.425024,"11/30/15",1.44,0.0,2.0,2.0,1850.0,"",2012.0
119685912,"977 Guerrero St, San Francisco, CA",37.755558,-122.422897,"12/23/15",2.0,0.0,2.0,1.0,1440.0,"",1900.0
119685946,"281 Clinton Park, San Francisco, CA",37.768856,-122.426261,"12/17/15",1.3,0.0,3.0,1.0,1532.0,"",1916.0
121336978,"315 Moraga St, San Francisco, CA",37.756514,-122.466064,"11/19/15",1.67,0.0,3.0,3.0,1942.0,"",2012.0
121337574,"315 Arlington St, San Francisco, CA",37.736404,-122.427276,"12/4/15",1.0,0.0,2.0,1.0,1147.0,"",1910.0
122063856,"1268 Lombard St # 2, San Francisco, CA",37.801884,-122.422424,"12/23/15",3.19,0.0,3.0,2.0,1860.0,"",2013.0
122063937,"724 Masonic Ave, San Francisco, CA",37.774445,-122.445869,"11/13/15",1.28,0.0,2.0,1.0,1236.0,"",1912.0
122245120,"55 Alvarado St, San Francisco, CA",37.754366,-122.422347,"12/11/15",1.22,0.0,2.0,1.0,994.0,"",1906.0
122246414,"1 Hawthorne St UNIT 22E, San Francisco, CA",37.78577,-122.398872,"12/24/15",1.55,0.0,2.0,2.0,1241.0,"",2010.0
123174799,"1080 Sutter St APT 1003, San Francisco, CA",37.788066,-122.418065,"11/25/15",0.77,0.0,2.0,1.0,753.0,"",2013.0
123174904,"1080 Sutter St APT 1001, San Francisco, CA",37.788066,-122.418065,"12/18/15",1.45,0.0,3.0,2.0,1273.0,"",2014.0
123596761,"643 Natoma St, San Francisco, CA",37.777526,-122.410789,"12/17/15",0.875,0.0,2.0,1.0,830.0,"",1910.0
123597223,"1954 Golden Gate Ave, San Francisco, CA",37.778246,-122.442763,"11/24/15",1.1,0.0,2.0,1.0,1275.0,"",1895.0
123597388,"667 Shotwell St # A, San Francisco, CA",37.757851,-122.415629,"2/10/16",0.7749999999999999,0.0,1.0,1.0,1212.0,"",1890.0
123597964,"829 Folsom St UNIT 906, San Francisco, CA",37.781154,-122.401649,"12/7/15",0.6749999999999999,0.0,"","",557.0,"",2010.0
123598014,"380 14th St APT 507, San Francisco, CA",37.76822,-122.421779,"12/10/15",0.9495,0.0,2.0,2.0,"","",2012.0
124397844,"2200 Market St APT 205, San Francisco, CA",37.765724,-122.431383,"12/14/15",1.32,0.0,2.0,2.0,1120.0,"",2014.0
124397860,"2200 Market St APT 202, San Francisco, CA",37.765724,-122.431383,"12/8/15",0.995,0.0,1.0,1.5,916.0,"",2014.0
124426156,"2175 Quesada Ave #V, San Francisco, CA",37.738178,-122.400512,"12/17/15",0.22,"","","","",2495.0,1900.0
124850278,"8 Octavia St UNIT 401, San Francisco, CA",37.772548,-122.423362,"11/10/15",0.985,0.0,2.0,2.0,968.0,"",2014.0
124852113,"501 Noriega St # V, San Francisco, CA",37.754997,-122.469024,"11/10/15",0.825,"","","","",3201.0,1900.0
124852223,"534 Leland Ave #V, San Francisco, CA",37.714721,-122.414497,"11/12/15",0.288,"","","","",2495.0,1900.0
124857832,"298 Bemis St # V, San Francisco, CA",37.736217,-122.432525,"11/16/15",1.45,"","","","",2031.0,1900.0
124862135,"8 Octavia St, San Francisco, CA",37.772548,-122.423362,"11/24/15",0.6845,0.0,2.0,2.0,1001.0,"",2014.0
124865970,"255 Woodside Ave, San Francisco, CA",37.746208,-122.454769,"11/16/15",24.9,"","","","",47916.00000000001,1900.0
124891624,"2299 Market St APT 502, San Francisco, CA",37.764138,-122.433001,"12/4/15",0.9149999999999999,0.0,1.0,1.0,691.0,"",2013.0
125088462,"748 Innes Ave # 303, San Francisco, CA",37.730567,-122.372703,"12/17/15",0.49,0.0,1.0,1.0,775.0,"",2011.0
125089501,"150 Grand View Ave, San Francisco, CA",37.755622,-122.440528,"12/14/15",0.0005,"","","","",44.0,1900.0
125090873,"1379 29TH Ave #V, San Francisco, CA",37.761696,-122.487791,"12/17/15",1.18,"","","","",188.0,""
125115962,"1027 Clayton St # V, San Francisco, CA",37.763458,-122.447425,"12/22/15",1.21,"","","","",2247.0,1900.0
125156575,"1915 Diamond St, San Francisco, CA",37.742141,-122.435111,"12/30/15",1.8,0.0,"",1.0,2200.0,4316.0,1910.0
2099751356,"551 Hudson Ave #202, San Francisco, CA",37.7317,-122.374,"2/5/16",0.6555,0.0,1.0,1.0,788.0,"",""
2099829492,"264 Dore St, San Francisco, CA",37.77126,-122.4097,"1/15/16",2.5,1.0,"",2.0,4000.0,"",""
2099901370,"1326 Utah St, San Francisco, CA",37.75264,-122.4056,"1/15/16",1.2,0.0,6.0,5.0,2861.0,"",""
2099906047,"718 Long Bridge St #901, San Francisco, CA",37.771506,-122.394356,"1/23/16",1.23,0.0,2.0,2.0,1200.0,"",""
2099906560,"72 Townsend #502, San Francisco, CA",37.78104,-122.3901,"11/23/15",1.64,0.0,2.0,2.0,1000.0,"",""
2099925746,"738 Long Bridge St #912, San Francisco, CA",37.77179,-122.3947,"1/20/16",2.0,0.0,3.0,3.0,1961.0,"",""
2099928615,"310 Carolina St UNIT 404, San Francisco, CA",37.764669,-122.400656,"12/7/15",1.75,0.0,2.0,2.5,1243.0,"",2015.0
2099929240,"1323 Cortland Ave, San Francisco, CA",37.74003,-122.411,"1/20/16",0.5499999999999999,"","","","","",""
2099929310,"400 Grove St #101, San Francisco, CA",37.7778,-122.423,"1/20/16",0.321634,0.0,1.0,1.0,"","",""
2099976986,"639 35th Ave, San Francisco, CA",37.776897,-122.495582,"1/21/16",2.19,0.0,9.0,6.0,2790.0,3005.0,1900.0
2100170419,"3947 17th Street, San Francisco, CA",37.76249,-122.4335,"2/4/16",1.25,0.0,2.0,3.0,1250.0,"",1910.0
2100628935,"2261-65 Fulton #2263, San Francisco, CA",37.772873,-122.453442,"1/12/16",0.995,0.0,2.0,1.0,1420.0,"",1911.0
2100643449,"2149 Lyon St APT 4, San Francisco, CA",37.790535,-122.446099,"12/27/15",1.1,0.0,2.0,1.5,"","",1907.0
2100646549,"1529 Golden Gate Ave, San Francisco, CA",37.77872,-122.4366,"1/7/16",2.0,0.0,2.0,2.0,2120.0,"",1900.0
2100651320,"3330 Clay St # C, San Francisco, CA",37.789264,-122.447761,"1/5/16",1.21,0.0,2.0,2.0,1283.0,"",1910.0
2100682649,"520 Natoma St APT 9, San Francisco, CA",37.77988,-122.4083,"12/1/15",0.44999999999999996,0.0,1.0,1.0,"","",1911.0
2100695464,"532 Lyon St, San Francisco, CA",37.775802,-122.44271,"11/24/15",4.5,0.0,5.0,5.0,"",3044.0,1904.0
2100695466,"980 Baker St APT 3, San Francisco, CA",37.780437,-122.441474,"12/22/15",1.75,0.0,3.0,2.0,1758.0,"",1961.0
2100784055,"55 1/2 Lucy St, San Francisco, CA",37.72998,-122.393157,"12/31/15",0.0025,0.0,2.0,1.0,1000.0,"",""
2100786271,"2149 Lyon St APT 1, San Francisco, CA",37.790535,-122.446099,"12/1/15",0.6799999999999999,0.0,2.0,1.0,"","",1907.0
2100791455,"130A Langton Street, San Francisco, CA",37.77611,-122.40827,"12/13/15",0.75,0.0,2.0,1.5,1000.0,"",1906.0
2100830039,"1731 Larkin St APT 3, San Francisco, CA",37.793838,-122.420013,"2/9/16",1.29,0.0,2.0,2.0,"","",""
2100831587,"164 Parker Ave # B, San Francisco, CA",37.782512,-122.454025,"12/3/15",1.21,0.0,2.0,1.0,"","",""
2100831588,"164 Parker Ave # A, San Francisco, CA",37.782512,-122.454025,"11/19/15",1.16,0.0,2.0,1.0,"","",""
